building_number,building_status,building_type,num_floors,coords_EPSG_25832:x,coords_EPSG_25832:y,coords_WGS84:x,coords_WGS84:y
80268432,TB,181,3,600882.000000727,6644383.99993004,59.924553697233435,10.804685813656953
80268424,FA,232,2,600914.000000728,6644406.99993004,59.92475228811399,10.805269148562644
80268416,TB,239,3,600834.000000727,6644420.99993004,59.924897512370435,10.803845662828532
80268521,TB,322,3,600702.000000726,6644583.99993004,59.92639269077313,10.80156496657121
80268602,FA,143,5,600585.000000725,6644094.99993004,59.92203251228725,10.799235361840596
80280831,TB,131,2,600570.000000725,6645187.99993004,59.93184577396342,10.799498460805667
80280815,TB,131,2,600539.000000725,6645228.99993004,59.932221309628936,10.798964026187592
80280874,TB,131,2,600516.000000725,6645186.99993004,59.93184997286025,10.79853230840825
80280866,FA,131,2,600546.000000725,6645144.99993004,59.93146570796518,10.799048373436902
80280858,TB,131,2,600563.000000725,6645174.99993004,59.93173080803836,10.79936696141824
80280904,TB,131,2,600530.000000725,6645211.99993004,59.932070931326976,10.798794817270334
80280890,TB,131,2,600523.000000725,6645197.99993004,59.93194698976747,10.798662833398852
80280882,TB,131,2,600520.000000725,6645192.99993004,59.93190284684369,10.798606755170615
80280912,TB,131,2,600533.000000725,6645216.99993004,59.932115074167285,10.798850896034843
80281005,GR,311,5,600415.000000724,6645096.99993004,59.93106684922865,10.796682460975031
80281234,TB,181,4,600484.000000724,6645099.99993004,59.93107695699459,10.797917797109857
80281404,TB,212,6,600039.000000721,6645086.99993005,59.931068537405395,10.78995385376892
80281439,FA,142,4,599891.00000072,6645084.99993005,59.931086484844386,10.787306292572023
80281579,TB,112,2,599731.000000718,6644593.99993005,59.926718506151104,10.784208406090224
80281552,TB,122,2,599525.000000717,6644449.99993005,59.92547589057125,10.78045583924839
80281544,TB,181,,599498.000000717,6644560.99993005,59.926478636487815,10.78002646740546
80281528,TB,641,2,599499.000000717,6644551.99993005,59.92639761985937,10.780040019627954
80281595,TB,121,2,599687.000000718,6644486.99993005,59.925768822863674,10.783370132624814
80280807,TB,131,2,600515.000000725,6645180.99993004,59.931796367170385,10.798511509944639
80280793,TB,131,2,600498.000000724,6645149.99993004,59.93152229007237,10.79819244224863
80280688,TB,181,1,600335.000000723,6645199.99993005,59.932010752316174,10.795301838141018
80282877,FA,143,9,599444.000000716,6644436.99993005,59.92537876287223,10.779001354506878
80281684,TB,122,3,599541.000000717,6644499.99993005,59.92592077869851,10.78076596272794
80282869,FA,143,9,599463.000000716,6644529.99993005,59.926208857066364,10.779385765712313
80282850,FA,143,9,599518.000000717,6644590.99993005,59.92674305934154,10.780398496321205
80281676,TB,111,2,599746.000000719,6644511.99993005,59.92597892621242,10.784437078937854
80282826,TB,143,5,599487.000000717,6644393.99993005,59.924982461348506,10.779749496584346
80281668,TB,122,3,599729.000000718,6644538.99993005,59.92622536457716,10.784146137151655
80281765,TB,122,2,599772.000000719,6644532.99993005,59.92616110929816,10.784912076468062
80284535,TB,142,5,600149.000000722,6644077.99993004,59.92198607642508,10.79143254930014
80284527,TB,142,4,600181.000000722,6644208.99993004,59.92315402385454,10.792068036162297
80281749,TB,122,2,599650.000000718,6644607.99993005,59.92686374555198,10.78276685999048
80284519,TB,142,4,600149.000000722,6644184.99993004,59.92294639906655,10.791484323444086
80281722,TB,629,1,599894.00000072,6644617.99993005,59.92689443756426,10.78713444418059
80281714,TB,629,1,599855.000000719,6644590.99993005,59.92666156196082,10.786424087601139
80284500,FA,142,4,600118.000000721,6644163.99993004,59.9227654537568,10.790919947075645
80281706,TB,136,2,599547.000000717,6644526.99993005,59.92616165549416,10.780886230158325
80284497,TB,142,4,600087.000000721,6644137.99993004,59.92253963108253,10.790353158956261
80282885,FA,111,1,599851.000000719,6644682.99993005,59.92748823058251,10.78639696545979
80283156,TB,319,2,599829.000000719,6644755.99993005,59.9281487340431,10.786038817635841
80284594,FA,112,1,600073.000000721,6644666.99993005,59.92729079427068,10.790358687263605
80283040,GR,111,3,599407.000000716,6644658.99993005,59.927380144840015,10.778446468504548
80284578,FA,142,5,600203.000000722,6644137.99993004,59.92251145428028,10.792426980075883
80281757,GR,122,2,599688.000000718,6644425.99993005,59.92522110522428,10.783358625705315
80283032,TB,111,1,599399.000000716,6644652.99993005,59.92732822383424,10.778300541974211
80284551,TB,181,1,600162.000000722,6644232.99993004,59.92337403977029,10.79173996726549
80283016,GR,111,2,599391.000000716,6644643.99993005,59.92724937755546,10.778153174786329
80284543,TB,142,5,600177.000000722,6644105.99993004,59.92223057338418,10.791946670373664
80283210,TB,121,2,599769.000000719,6644757.99993005,59.92818121118426,10.784966930815289
80283202,TB,121,2,599801.000000719,6644713.99993005,59.92777856448323,10.785517894056367
80283199,TB,121,2,599773.000000719,6644725.99993005,59.92789304292254,10.785023022533064
80283180,TB,121,2,599812.000000719,6644700.99993005,59.92765922602952,10.785708309735762
80284616,FA,121,1,600152.000000722,6644608.99993005,59.92675105919472,10.791743159014336
80283172,TB,121,2,599772.000000719,6644692.99993005,59.92759710989771,10.784989228284315
80284608,TB,181,1,600063.000000721,6644669.99993005,59.92732014683407,10.790181334689379
80283164,TB,121,2,599764.000000719,6644660.99993005,59.927311846092365,10.784830754052185
80284950,TB,142,3,599820.000000719,6643768.99993005,59.9192925840218,10.785401836458604
80284888,TB,739,3,599629.000000718,6643710.99993005,59.918818226191696,10.781959585962271
80283245,TB,131,3,599794.000000719,6644761.99993005,59.92821105926492,10.785415881953854
80283237,FA,131,2,599737.000000719,6644774.99993005,59.928341530506515,10.784402938014708
80283229,TB,131,2,599803.000000719,6644737.99993005,59.927993480223535,10.785565232545263
80283393,TB,111,2,599739.000000719,6644807.99993005,59.92863722169299,10.784454609044452
80283385,TB,122,2,599894.00000072,6644684.99993005,59.92749576206602,10.78716679172065
80284977,TB,112,2,599777.000000719,6643739.99993005,59.919042715931695,10.784619187498777
80285027,FA,122,3,599920.00000072,6643748.99993005,59.91908886344531,10.787179790680659
80285019,FA,136,2,599797.000000719,6643750.99993004,59.919136601058746,10.78498200927432
80283458,FA,322,2,599823.000000719,6644794.99993005,59.92850021202956,10.785950349836492
80283415,TB,122,2,599760.900000719,6644810.39993005,59.9286534617963,10.784847362873485
80285000,TB,111,2,599948.00000072,6643767.99993004,59.919252602428664,10.787689490437128
80283407,TB,181,1,599733.000000719,6644837.99993005,59.92890792363966,10.784361784533719
